transaction_id,customer_id,product,date,month,day_of_week,customer_segment,quantity,price
TXN_01073,CUST_0364,Scissors,2023-05-02,5,Tuesday,office_worker,1,117.17
TXN_01073,CUST_0364,Protein Shake,2023-05-02,5,Tuesday,office_worker,2,139.3
TXN_01073,CUST_0364,Desk Organizer,2023-05-02,5,Tuesday,office_worker,1,17.73
TXN_01073,CUST_0364,Protein Bar,2023-05-02,5,Tuesday,office_worker,3,41.84
TXN_01074,CUST_0151,Dumbbells,2023-03-31,3,Friday,health_enthusiast,1,160.94
TXN_01074,CUST_0151,Mixed Nuts,2023-03-31,3,Friday,health_enthusiast,2,69.62
TXN_01074,CUST_0151,Balance Board,2023-03-31,3,Friday,health_enthusiast,2,173.09
TXN_01075,CUST_0354,Whiteboard,2023-06-18,6,Sunday,student,3,192.08
TXN_01075,CUST_0354,Monitor,2023-06-18,6,Sunday,student,1,10.74
TXN_01075,CUST_0354,Protein Bar,2023-06-18,6,Sunday,student,3,167.31
TXN_01075,CUST_0354,Laptop Stand,2023-06-18,6,Sunday,student,2,197.01
TXN_01076,CUST_0095,Protein Shake,2023-04-20,4,Thursday,office_worker,3,98.24
TXN_01076,CUST_0095,Pen Set,2023-04-20,4,Thursday,office_worker,2,5.67
TXN_01076,CUST_0095,Printer Paper,2023-04-20,4,Thursday,office_worker,3,75.49
TXN_01076,CUST_0095,Cold Brew,2023-04-20,4,Thursday,office_worker,1,78.8
TXN_01076,CUST_0095,Kombucha,2023-04-20,4,Thursday,office_worker,1,70.34
TXN_01076,CUST_0095,Granola Bar,2023-04-20,4,Thursday,office_worker,2,38.05
TXN_01076,CUST_0095,Herbal Tea,2023-04-20,4,Thursday,office_worker,3,160.25
TXN_01076,CUST_0095,Energy Drink,2023-04-20,4,Thursday,office_worker,1,127.88
TXN_01077,CUST_0020,Dark Chocolate,2023-02-13,2,Monday,office_worker,1,77.39
TXN_01077,CUST_0020,Coffee,2023-02-13,2,Monday,office_worker,1,169.16
TXN_01077,CUST_0020,Protein Bar,2023-02-13,2,Monday,office_worker,2,166.93
TXN_01077,CUST_0020,Printer Paper,2023-02-13,2,Monday,office_worker,1,169.34
TXN_01077,CUST_0020,Water Bottle,2023-02-13,2,Monday,office_worker,1,142.78
TXN_01077,CUST_0020,Granola Bar,2023-02-13,2,Monday,office_worker,1,161.95
TXN_01077,CUST_0020,Juice Pack,2023-02-13,2,Monday,office_worker,3,196.51
TXN_01078,CUST_0415,Yogurt,2023-11-21,11,Tuesday,student,1,25.38
TXN_01078,CUST_0415,Webcam,2023-11-21,11,Tuesday,student,1,196.28
TXN_01078,CUST_0415,Coconut Water,2023-11-21,11,Tuesday,student,3,155.16
TXN_01078,CUST_0415,Protein Bar,2023-11-21,11,Tuesday,student,3,99.46
TXN_01078,CUST_0415,Water Bottle,2023-11-21,11,Tuesday,student,3,168.54
TXN_01079,CUST_0307,Melatonin,2023-12-29,12,Friday,health_enthusiast,3,48.37
TXN_01079,CUST_0307,Foam Roller,2023-12-29,12,Friday,health_enthusiast,3,55.17
TXN_01079,CUST_0307,Protein Bar,2023-12-29,12,Friday,health_enthusiast,2,24.78
TXN_01079,CUST_0307,Granola Bar,2023-12-29,12,Friday,health_enthusiast,1,35.6
TXN_01079,CUST_0307,Juice Pack,2023-12-29,12,Friday,health_enthusiast,3,119.22
TXN_01079,CUST_0307,Energy Drink,2023-12-29,12,Friday,health_enthusiast,3,162.09
TXN_01080,CUST_0467,Kombucha,2023-02-08,2,Wednesday,office_worker,2,49.46
TXN_01080,CUST_0467,Coconut Water,2023-02-08,2,Wednesday,office_worker,1,5.8
TXN_01081,CUST_0231,Monitor,2023-02-07,2,Tuesday,tech_professional,1,71.5
TXN_01081,CUST_0231,Resistance Band,2023-02-07,2,Tuesday,tech_professional,3,94.91
TXN_01081,CUST_0231,Protein Shake,2023-02-07,2,Tuesday,tech_professional,3,140.74
TXN_01081,CUST_0231,Water Bottle,2023-02-07,2,Tuesday,tech_professional,1,170.21
TXN_01081,CUST_0231,Kombucha,2023-02-07,2,Tuesday,tech_professional,3,107.64
TXN_01081,CUST_0231,Sticky Notes,2023-02-07,2,Tuesday,tech_professional,1,44.98
TXN_01082,CUST_0333,File Folder,2023-09-27,9,Wednesday,office_worker,3,20.02
TXN_01082,CUST_0333,Kombucha,2023-09-27,9,Wednesday,office_worker,3,43.99
TXN_01082,CUST_0333,Whiteboard,2023-09-27,9,Wednesday,office_worker,3,54.81
TXN_01082,CUST_0333,Crackers,2023-09-27,9,Wednesday,office_worker,3,77.17
TXN_01082,CUST_0333,Green Tea,2023-09-27,9,Wednesday,office_worker,2,96.17
TXN_01083,CUST_0498,Dried Fruit,2023-10-22,10,Sunday,office_worker,3,172.33
TXN_01083,CUST_0498,Trail Mix,2023-10-22,10,Sunday,office_worker,2,35.06
TXN_01083,CUST_0498,Protein Bar,2023-10-22,10,Sunday,office_worker,2,161.78
TXN_01083,CUST_0498,File Folder,2023-10-22,10,Sunday,office_worker,1,168.69
TXN_01083,CUST_0498,Notebook,2023-10-22,10,Sunday,office_worker,1,116.92
TXN_01083,CUST_0498,Herbal Tea,2023-10-22,10,Sunday,office_worker,1,86.35
TXN_01083,CUST_0498,Scissors,2023-10-22,10,Sunday,office_worker,2,83.15
TXN_01084,CUST_0166,Kombucha,2023-01-04,1,Wednesday,tech_professional,3,185.72
TXN_01084,CUST_0166,Sticky Notes,2023-01-04,1,Wednesday,tech_professional,2,67.88
TXN_01084,CUST_0166,Printer Paper,2023-01-04,1,Wednesday,tech_professional,2,178.25
TXN_01085,CUST_0495,Monitor,2023-06-30,6,Friday,tech_professional,2,70.83
TXN_01085,CUST_0495,Sticky Notes,2023-06-30,6,Friday,tech_professional,2,162.63
TXN_01085,CUST_0495,Printer Paper,2023-06-30,6,Friday,tech_professional,1,61.78
TXN_01085,CUST_0495,Laptop,2023-06-30,6,Friday,tech_professional,1,74.7
TXN_01086,CUST_0131,Dumbbells,2023-08-01,8,Tuesday,health_enthusiast,3,124.27
TXN_01086,CUST_0131,Water Bottle,2023-08-01,8,Tuesday,health_enthusiast,2,5.96
TXN_01086,CUST_0131,Protein Powder,2023-08-01,8,Tuesday,health_enthusiast,1,44.31
TXN_01086,CUST_0131,Collagen,2023-08-01,8,Tuesday,health_enthusiast,2,182.87
TXN_01087,CUST_0398,Mouse,2023-08-07,8,Monday,tech_professional,1,84.6
TXN_01087,CUST_0398,Notebook,2023-08-07,8,Monday,tech_professional,1,176.97
TXN_01087,CUST_0398,Printer Paper,2023-08-07,8,Monday,tech_professional,2,162.93
TXN_01088,CUST_0109,USB Hub,2023-05-18,5,Thursday,tech_professional,2,150.61
TXN_01088,CUST_0109,Coconut Water,2023-05-18,5,Thursday,tech_professional,1,57.48
TXN_01088,CUST_0109,Coffee,2023-05-18,5,Thursday,tech_professional,3,7.36
TXN_01088,CUST_0109,Keyboard,2023-05-18,5,Thursday,tech_professional,2,129.4
TXN_01088,CUST_0109,Kombucha,2023-05-18,5,Thursday,tech_professional,3,97.75
TXN_01088,CUST_0109,Herbal Tea,2023-05-18,5,Thursday,tech_professional,2,174.26
TXN_01088,CUST_0109,Headphones,2023-05-18,5,Thursday,tech_professional,3,176.14
TXN_01089,CUST_0173,Mixed Nuts,2023-03-11,3,Saturday,student,2,107.69
TXN_01089,CUST_0173,File Folder,2023-03-11,3,Saturday,student,2,66.97
TXN_01089,CUST_0173,Coconut Water,2023-03-11,3,Saturday,student,1,95.49
TXN_01090,CUST_0194,Dried Fruit,2023-07-01,7,Saturday,office_worker,3,153.45
TXN_01090,CUST_0194,Coconut Water,2023-07-01,7,Saturday,office_worker,1,32.37
TXN_01090,CUST_0194,Trail Mix,2023-07-01,7,Saturday,office_worker,2,5.21
TXN_01090,CUST_0194,Popcorn,2023-07-01,7,Saturday,office_worker,3,125.31
TXN_01090,CUST_0194,Cold Brew,2023-07-01,7,Saturday,office_worker,2,33.69
TXN_01090,CUST_0194,Kombucha,2023-07-01,7,Saturday,office_worker,1,161.28
TXN_01090,CUST_0194,Granola Bar,2023-07-01,7,Saturday,office_worker,1,73.99
TXN_01090,CUST_0194,Tape,2023-07-01,7,Saturday,office_worker,3,122.09
TXN_01091,CUST_0144,Resistance Band,2023-03-13,3,Monday,health_enthusiast,2,123.88
TXN_01091,CUST_0144,Dried Fruit,2023-03-13,3,Monday,health_enthusiast,1,132.98
TXN_01091,CUST_0144,Dumbbells,2023-03-13,3,Monday,health_enthusiast,1,105.13
TXN_01091,CUST_0144,Trail Mix,2023-03-13,3,Monday,health_enthusiast,2,148.87
TXN_01091,CUST_0144,Yoga Mat,2023-03-13,3,Monday,health_enthusiast,3,106.92
TXN_01091,CUST_0144,Magnesium,2023-03-13,3,Monday,health_enthusiast,1,44.29
TXN_01092,CUST_0371,Crackers,2023-09-14,9,Thursday,health_enthusiast,3,86.96
TXN_01092,CUST_0371,Green Tea,2023-09-14,9,Thursday,health_enthusiast,1,131.11
TXN_01092,CUST_0371,Kombucha,2023-09-14,9,Thursday,health_enthusiast,1,37.82
TXN_01093,CUST_0330,Tape,2023-08-08,8,Tuesday,tech_professional,2,62.04
TXN_01093,CUST_0330,Desk Organizer,2023-08-08,8,Tuesday,tech_professional,3,45.91
TXN_01093,CUST_0330,Kombucha,2023-08-08,8,Tuesday,tech_professional,2,42.53
TXN_01093,CUST_0330,Whiteboard,2023-08-08,8,Tuesday,tech_professional,1,79.87
TXN_01094,CUST_0110,Laptop Stand,2023-04-04,4,Tuesday,student,3,168.02
TXN_01094,CUST_0110,Charger,2023-04-04,4,Tuesday,student,2,185.93
TXN_01094,CUST_0110,Protein Bar,2023-04-04,4,Tuesday,student,1,31.04
TXN_01094,CUST_0110,Rice Cakes,2023-04-04,4,Tuesday,student,3,33.16
TXN_01094,CUST_0110,Whiteboard,2023-04-04,4,Tuesday,student,3,97.38
TXN_01094,CUST_0110,Headphones,2023-04-04,4,Tuesday,student,2,126.81
TXN_01094,CUST_0110,Sticky Notes,2023-04-04,4,Tuesday,student,3,10.26
TXN_01095,CUST_0117,Dried Fruit,2023-03-19,3,Sunday,student,2,18.77
TXN_01095,CUST_0117,Coffee,2023-03-19,3,Sunday,student,2,87.04
TXN_01095,CUST_0117,Crackers,2023-03-19,3,Sunday,student,2,66.21
TXN_01095,CUST_0117,Notebook,2023-03-19,3,Sunday,student,3,107.34
TXN_01095,CUST_0117,Juice Pack,2023-03-19,3,Sunday,student,3,110.45
TXN_01095,CUST_0117,Laptop,2023-03-19,3,Sunday,student,3,12.76
TXN_01096,CUST_0237,Yogurt,2023-08-20,8,Sunday,office_worker,3,197.58
TXN_01096,CUST_0237,Mixed Nuts,2023-08-20,8,Sunday,office_worker,3,127.3
TXN_01096,CUST_0237,Cold Brew,2023-08-20,8,Sunday,office_worker,1,83.97
TXN_01096,CUST_0237,Granola Bar,2023-08-20,8,Sunday,office_worker,3,45.97
TXN_01096,CUST_0237,File Folder,2023-08-20,8,Sunday,office_worker,2,112.35
TXN_01096,CUST_0237,Juice Pack,2023-08-20,8,Sunday,office_worker,2,85.15
TXN_01097,CUST_0080,Pen Set,2023-09-26,9,Tuesday,tech_professional,1,51.37
TXN_01097,CUST_0080,Cold Brew,2023-09-26,9,Tuesday,tech_professional,2,137.85
TXN_01098,CUST_0324,Coconut Water,2023-04-03,4,Monday,tech_professional,1,131.53
TXN_01098,CUST_0324,Keyboard,2023-04-03,4,Monday,tech_professional,2,6.37
TXN_01098,CUST_0324,Kombucha,2023-04-03,4,Monday,tech_professional,2,80.66
TXN_01098,CUST_0324,Herbal Tea,2023-04-03,4,Monday,tech_professional,3,12.15
TXN_01098,CUST_0324,Headphones,2023-04-03,4,Monday,tech_professional,1,14.18
TXN_01098,CUST_0324,Laptop,2023-04-03,4,Monday,tech_professional,3,30.73
TXN_01098,CUST_0324,Green Tea,2023-04-03,4,Monday,tech_professional,2,156.97
TXN_01099,CUST_0199,Dried Fruit,2023-10-29,10,Sunday,office_worker,1,52.31
TXN_01099,CUST_0199,Trail Mix,2023-10-29,10,Sunday,office_worker,2,13.63
TXN_01099,CUST_0199,Popcorn,2023-10-29,10,Sunday,office_worker,2,68.94
TXN_01099,CUST_0199,Protein Bar,2023-10-29,10,Sunday,office_worker,3,124.77
TXN_01099,CUST_0199,Crackers,2023-10-29,10,Sunday,office_worker,3,157.67
TXN_01099,CUST_0199,Sticky Notes,2023-10-29,10,Sunday,office_worker,1,199.33
TXN_01100,CUST_0354,Yoga Mat,2023-04-08,4,Saturday,health_enthusiast,3,169.61
TXN_01100,CUST_0354,Popcorn,2023-04-08,4,Saturday,health_enthusiast,2,90.8
TXN_01100,CUST_0354,Protein Powder,2023-04-08,4,Saturday,health_enthusiast,1,74.71
TXN_01100,CUST_0354,Foam Roller,2023-04-08,4,Saturday,health_enthusiast,3,23.25
TXN_01100,CUST_0354,Juice Pack,2023-04-08,4,Saturday,health_enthusiast,2,125.48
TXN_01100,CUST_0354,Magnesium,2023-04-08,4,Saturday,health_enthusiast,3,176.05
TXN_01101,CUST_0364,Melatonin,2023-04-24,4,Monday,health_enthusiast,3,159.69
TXN_01101,CUST_0364,Yoga Mat,2023-04-24,4,Monday,health_enthusiast,1,43.7
TXN_01101,CUST_0364,Protein Powder,2023-04-24,4,Monday,health_enthusiast,3,198.14
TXN_01101,CUST_0364,Water Bottle,2023-04-24,4,Monday,health_enthusiast,1,68.24
TXN_01101,CUST_0364,Granola Bar,2023-04-24,4,Monday,health_enthusiast,2,164.73
TXN_01101,CUST_0364,Kombucha,2023-04-24,4,Monday,health_enthusiast,3,122.34
TXN_01102,CUST_0225,Coconut Water,2023-01-20,1,Friday,office_worker,2,117.03
TXN_01102,CUST_0225,Trail Mix,2023-01-20,1,Friday,office_worker,2,9.82
TXN_01102,CUST_0225,Desk Organizer,2023-01-20,1,Friday,office_worker,1,164.78
TXN_01102,CUST_0225,Kombucha,2023-01-20,1,Friday,office_worker,2,146.5
TXN_01102,CUST_0225,Herbal Tea,2023-01-20,1,Friday,office_worker,2,190.99
TXN_01102,CUST_0225,Sticky Notes,2023-01-20,1,Friday,office_worker,1,17.95
TXN_01103,CUST_0314,Yogurt,2023-04-22,4,Saturday,student,2,76.38
TXN_01103,CUST_0314,Energy Drink,2023-04-22,4,Saturday,student,3,183.81
TXN_01103,CUST_0314,Pen Set,2023-04-22,4,Saturday,student,3,182.45
TXN_01103,CUST_0314,Kombucha,2023-04-22,4,Saturday,student,3,33.72
TXN_01104,CUST_0261,Coffee,2023-08-13,8,Sunday,tech_professional,3,36.92
TXN_01104,CUST_0261,Speaker,2023-08-13,8,Sunday,tech_professional,1,49.19
TXN_01104,CUST_0261,Juice Pack,2023-08-13,8,Sunday,tech_professional,2,22.64
TXN_01104,CUST_0261,Energy Drink,2023-08-13,8,Sunday,tech_professional,3,77.71
TXN_01104,CUST_0261,Headphones,2023-08-13,8,Sunday,tech_professional,3,72.66
TXN_01105,CUST_0299,Dried Fruit,2023-05-11,5,Thursday,health_enthusiast,1,146.8
TXN_01105,CUST_0299,Popcorn,2023-05-11,5,Thursday,health_enthusiast,2,149.89
TXN_01105,CUST_0299,Water Bottle,2023-05-11,5,Thursday,health_enthusiast,3,74.56
TXN_01105,CUST_0299,Granola Bar,2023-05-11,5,Thursday,health_enthusiast,2,131.81
TXN_01105,CUST_0299,Herbal Tea,2023-05-11,5,Thursday,health_enthusiast,3,99.98
TXN_01106,CUST_0033,USB Hub,2023-11-09,11,Thursday,tech_professional,2,178.79
TXN_01106,CUST_0033,Mouse,2023-11-09,11,Thursday,tech_professional,1,49.45
TXN_01106,CUST_0033,Keyboard,2023-11-09,11,Thursday,tech_professional,2,168.37
TXN_01106,CUST_0033,Tape,2023-11-09,11,Thursday,tech_professional,3,98.5
TXN_01106,CUST_0033,Headphones,2023-11-09,11,Thursday,tech_professional,3,178.43
TXN_01106,CUST_0033,Green Tea,2023-11-09,11,Thursday,tech_professional,3,120.21
TXN_01107,CUST_0250,Stapler,2023-10-15,10,Sunday,tech_professional,3,146.57
TXN_01107,CUST_0250,USB Hub,2023-10-15,10,Sunday,tech_professional,3,79.97
TXN_01107,CUST_0250,Laptop,2023-10-15,10,Sunday,tech_professional,1,27.73
TXN_01107,CUST_0250,Protein Shake,2023-10-15,10,Sunday,tech_professional,1,86.05
TXN_01107,CUST_0250,Juice Pack,2023-10-15,10,Sunday,tech_professional,2,94.64
TXN_01107,CUST_0250,Keyboard,2023-10-15,10,Sunday,tech_professional,3,150.52
TXN_01107,CUST_0250,Herbal Tea,2023-10-15,10,Sunday,tech_professional,2,85.7
TXN_01107,CUST_0250,Sticky Notes,2023-10-15,10,Sunday,tech_professional,1,5.29
TXN_01108,CUST_0469,Protein Shake,2023-06-10,6,Saturday,office_worker,1,57.39
TXN_01108,CUST_0469,Desk Organizer,2023-06-10,6,Saturday,office_worker,3,111.12
TXN_01109,CUST_0107,Juice Pack,2023-02-07,2,Tuesday,student,1,58.5
TXN_01109,CUST_0107,Mouse,2023-02-07,2,Tuesday,student,1,125.27
TXN_01109,CUST_0107,Cold Brew,2023-02-07,2,Tuesday,student,1,52.84
TXN_01109,CUST_0107,Whiteboard,2023-02-07,2,Tuesday,student,2,17.22
TXN_01109,CUST_0107,Herbal Tea,2023-02-07,2,Tuesday,student,2,171.04
TXN_01109,CUST_0107,Headphones,2023-02-07,2,Tuesday,student,2,89.68
TXN_01109,CUST_0107,Sticky Notes,2023-02-07,2,Tuesday,student,2,32.32
TXN_01109,CUST_0107,Speaker,2023-02-07,2,Tuesday,student,2,163.64
TXN_01110,CUST_0127,Resistance Band,2023-02-26,2,Sunday,health_enthusiast,2,170.91
TXN_01110,CUST_0127,Yoga Mat,2023-02-26,2,Sunday,health_enthusiast,2,163.32
TXN_01110,CUST_0127,Gym Gloves,2023-02-26,2,Sunday,health_enthusiast,2,123.53
TXN_01110,CUST_0127,Foam Roller,2023-02-26,2,Sunday,health_enthusiast,1,47.18
TXN_01110,CUST_0127,Juice Pack,2023-02-26,2,Sunday,health_enthusiast,3,68.06
TXN_01110,CUST_0127,Herbal Tea,2023-02-26,2,Sunday,health_enthusiast,1,149.88
TXN_01111,CUST_0374,Dried Fruit,2023-06-21,6,Wednesday,health_enthusiast,1,17.89
TXN_01111,CUST_0374,Dumbbells,2023-06-21,6,Wednesday,health_enthusiast,2,58.82
TXN_01111,CUST_0374,Balance Board,2023-06-21,6,Wednesday,health_enthusiast,3,149.09
TXN_01111,CUST_0374,Melatonin,2023-06-21,6,Wednesday,health_enthusiast,1,77.89
TXN_01111,CUST_0374,Foam Roller,2023-06-21,6,Wednesday,health_enthusiast,2,62.02
TXN_01111,CUST_0374,Popcorn,2023-06-21,6,Wednesday,health_enthusiast,1,34.02
TXN_01111,CUST_0374,Water Bottle,2023-06-21,6,Wednesday,health_enthusiast,1,27.32
TXN_01112,CUST_0235,Dried Fruit,2023-12-23,12,Saturday,office_worker,2,131.87
TXN_01112,CUST_0235,Coffee,2023-12-23,12,Saturday,office_worker,2,23.48
TXN_01112,CUST_0235,Pen Set,2023-12-23,12,Saturday,office_worker,1,15.09
TXN_01112,CUST_0235,Rice Cakes,2023-12-23,12,Saturday,office_worker,3,161.86
TXN_01112,CUST_0235,Granola Bar,2023-12-23,12,Saturday,office_worker,3,15.06
TXN_01112,CUST_0235,Notebook,2023-12-23,12,Saturday,office_worker,1,146.0
TXN_01113,CUST_0125,Energy Drink,2023-10-02,10,Monday,health_enthusiast,1,187.97
TXN_01113,CUST_0125,Zinc,2023-10-02,10,Monday,health_enthusiast,2,49.62
TXN_01114,CUST_0088,Mixed Nuts,2023-09-04,9,Monday,health_enthusiast,2,168.6
TXN_01114,CUST_0088,Vitamins,2023-09-04,9,Monday,health_enthusiast,2,130.25
TXN_01114,CUST_0088,Herbal Tea,2023-09-04,9,Monday,health_enthusiast,3,168.38
TXN_01114,CUST_0088,Probiotics,2023-09-04,9,Monday,health_enthusiast,1,173.43
TXN_01114,CUST_0088,Turmeric,2023-09-04,9,Monday,health_enthusiast,3,133.03
TXN_01114,CUST_0088,Collagen,2023-09-04,9,Monday,health_enthusiast,1,185.28
TXN_01114,CUST_0088,Crackers,2023-09-04,9,Monday,health_enthusiast,3,19.06
TXN_01115,CUST_0381,USB Hub,2023-05-15,5,Monday,tech_professional,2,175.48
TXN_01115,CUST_0381,Monitor,2023-05-15,5,Monday,tech_professional,3,139.82
TXN_01115,CUST_0381,Laptop,2023-05-15,5,Monday,tech_professional,2,182.44
TXN_01116,CUST_0469,Coffee,2023-01-10,1,Tuesday,office_worker,3,32.63
TXN_01116,CUST_0469,Desk Organizer,2023-01-10,1,Tuesday,office_worker,1,196.71
TXN_01116,CUST_0469,File Folder,2023-01-10,1,Tuesday,office_worker,2,87.76
TXN_01116,CUST_0469,Notebook,2023-01-10,1,Tuesday,office_worker,1,45.13
TXN_01116,CUST_0469,Herbal Tea,2023-01-10,1,Tuesday,office_worker,3,106.26
TXN_01116,CUST_0469,Sticky Notes,2023-01-10,1,Tuesday,office_worker,1,31.46
TXN_01116,CUST_0469,Green Tea,2023-01-10,1,Tuesday,office_worker,1,59.19
TXN_01117,CUST_0119,Monitor,2023-01-17,1,Tuesday,student,2,45.77
TXN_01117,CUST_0119,Protein Bar,2023-01-17,1,Tuesday,student,3,24.7
TXN_01117,CUST_0119,Mouse,2023-01-17,1,Tuesday,student,1,130.14
TXN_01117,CUST_0119,Desk Organizer,2023-01-17,1,Tuesday,student,2,40.4
TXN_01117,CUST_0119,Notebook,2023-01-17,1,Tuesday,student,2,191.29
TXN_01117,CUST_0119,Speaker,2023-01-17,1,Tuesday,student,1,160.34
TXN_01117,CUST_0119,Crackers,2023-01-17,1,Tuesday,student,1,52.44
TXN_01118,CUST_0427,Resistance Band,2023-11-03,11,Friday,health_enthusiast,2,88.73
TXN_01118,CUST_0427,Coconut Water,2023-11-03,11,Friday,health_enthusiast,2,38.9
TXN_01118,CUST_0427,Dumbbells,2023-11-03,11,Friday,health_enthusiast,1,147.29
TXN_01118,CUST_0427,Trail Mix,2023-11-03,11,Friday,health_enthusiast,3,190.4
TXN_01118,CUST_0427,Protein Shake,2023-11-03,11,Friday,health_enthusiast,1,90.27
TXN_01118,CUST_0427,Protein Bar,2023-11-03,11,Friday,health_enthusiast,2,129.15
TXN_01118,CUST_0427,Protein Powder,2023-11-03,11,Friday,health_enthusiast,2,126.89
TXN_01118,CUST_0427,Ankle Weights,2023-11-03,11,Friday,health_enthusiast,1,58.96
TXN_01119,CUST_0321,Tape,2023-10-21,10,Saturday,office_worker,3,39.62
TXN_01119,CUST_0321,Herbal Tea,2023-10-21,10,Saturday,office_worker,2,196.46
TXN_01119,CUST_0321,Energy Drink,2023-10-21,10,Saturday,office_worker,2,77.33
TXN_01119,CUST_0321,File Folder,2023-10-21,10,Saturday,office_worker,2,114.73
TXN_01120,CUST_0392,Protein Bar,2023-02-03,2,Friday,health_enthusiast,2,97.18
TXN_01120,CUST_0392,Water Bottle,2023-02-03,2,Friday,health_enthusiast,2,47.74
TXN_01120,CUST_0392,Turmeric,2023-02-03,2,Friday,health_enthusiast,2,170.55
TXN_01120,CUST_0392,Ankle Weights,2023-02-03,2,Friday,health_enthusiast,3,77.32
TXN_01120,CUST_0392,Green Tea,2023-02-03,2,Friday,health_enthusiast,2,176.24
TXN_01121,CUST_0202,Resistance Band,2023-05-19,5,Friday,student,2,101.3
TXN_01121,CUST_0202,Protein Shake,2023-05-19,5,Friday,student,3,34.39
TXN_01121,CUST_0202,Popcorn,2023-05-19,5,Friday,student,1,71.06
TXN_01121,CUST_0202,Sticky Notes,2023-05-19,5,Friday,student,1,35.55
TXN_01122,CUST_0358,Popcorn,2023-08-23,8,Wednesday,student,3,88.69
TXN_01122,CUST_0358,Protein Bar,2023-08-23,8,Wednesday,student,3,117.66
TXN_01122,CUST_0358,File Folder,2023-08-23,8,Wednesday,student,2,158.03
TXN_01122,CUST_0358,Crackers,2023-08-23,8,Wednesday,student,2,147.49
TXN_01122,CUST_0358,Scissors,2023-08-23,8,Wednesday,student,1,62.73
TXN_01123,CUST_0122,Mixed Nuts,2023-08-29,8,Tuesday,office_worker,2,179.9
TXN_01123,CUST_0122,Pen Set,2023-08-29,8,Tuesday,office_worker,3,132.88
TXN_01123,CUST_0122,Crackers,2023-08-29,8,Tuesday,office_worker,3,95.07
TXN_01123,CUST_0122,Energy Drink,2023-08-29,8,Tuesday,office_worker,1,52.74
TXN_01123,CUST_0122,Green Tea,2023-08-29,8,Tuesday,office_worker,2,162.25
TXN_01124,CUST_0031,Herbal Tea,2023-08-31,8,Thursday,tech_professional,1,113.41
TXN_01124,CUST_0031,Scissors,2023-08-31,8,Thursday,tech_professional,1,80.39
TXN_01124,CUST_0031,Protein Shake,2023-08-31,8,Thursday,tech_professional,2,116.9
TXN_01124,CUST_0031,Mouse,2023-08-31,8,Thursday,tech_professional,1,30.7
TXN_01125,CUST_0204,Dried Fruit,2023-03-04,3,Saturday,student,1,121.58
TXN_01125,CUST_0204,Trail Mix,2023-03-04,3,Saturday,student,2,32.05
TXN_01125,CUST_0204,Protein Shake,2023-03-04,3,Saturday,student,3,172.81
TXN_01125,CUST_0204,Whiteboard,2023-03-04,3,Saturday,student,3,127.97
TXN_01125,CUST_0204,Rice Cakes,2023-03-04,3,Saturday,student,2,7.21
TXN_01125,CUST_0204,Tape,2023-03-04,3,Saturday,student,2,165.03
TXN_01125,CUST_0204,Energy Drink,2023-03-04,3,Saturday,student,2,103.6
TXN_01126,CUST_0342,USB Hub,2023-12-07,12,Thursday,tech_professional,3,61.97
TXN_01126,CUST_0342,Herbal Tea,2023-12-07,12,Thursday,tech_professional,2,22.24
TXN_01127,CUST_0345,Crackers,2023-07-29,7,Saturday,health_enthusiast,2,48.03
TXN_01127,CUST_0345,Jump Rope,2023-07-29,7,Saturday,health_enthusiast,1,11.41
TXN_01128,CUST_0180,USB Hub,2023-07-19,7,Wednesday,tech_professional,1,97.87
TXN_01128,CUST_0180,Monitor,2023-07-19,7,Wednesday,tech_professional,3,86.76
TXN_01128,CUST_0180,Webcam,2023-07-19,7,Wednesday,tech_professional,2,133.07
TXN_01128,CUST_0180,Coconut Water,2023-07-19,7,Wednesday,tech_professional,1,191.61
TXN_01128,CUST_0180,Coffee,2023-07-19,7,Wednesday,tech_professional,2,109.03
TXN_01128,CUST_0180,Mouse,2023-07-19,7,Wednesday,tech_professional,1,59.88
TXN_01128,CUST_0180,Tape,2023-07-19,7,Wednesday,tech_professional,3,111.37
TXN_01128,CUST_0180,Energy Drink,2023-07-19,7,Wednesday,tech_professional,3,56.73
TXN_01129,CUST_0443,Webcam,2023-02-01,2,Wednesday,student,3,132.62
TXN_01129,CUST_0443,Coconut Water,2023-02-01,2,Wednesday,student,3,134.27
TXN_01129,CUST_0443,Coffee,2023-02-01,2,Wednesday,student,1,155.47
TXN_01129,CUST_0443,Mouse,2023-02-01,2,Wednesday,student,1,170.44
TXN_01129,CUST_0443,Notebook,2023-02-01,2,Wednesday,student,3,180.3
TXN_01130,CUST_0020,USB Hub,2023-03-24,3,Friday,student,3,122.43
TXN_01130,CUST_0020,Herbal Tea,2023-03-24,3,Friday,student,1,61.94
TXN_01130,CUST_0020,Mouse,2023-03-24,3,Friday,student,1,191.18
TXN_01131,CUST_0459,Vitamin D,2023-04-13,4,Thursday,health_enthusiast,3,24.44
TXN_01131,CUST_0459,Protein Shake,2023-04-13,4,Thursday,health_enthusiast,3,79.52
TXN_01131,CUST_0459,Probiotics,2023-04-13,4,Thursday,health_enthusiast,1,68.17
TXN_01131,CUST_0459,Water Bottle,2023-04-13,4,Thursday,health_enthusiast,2,24.28
TXN_01131,CUST_0459,Energy Drink,2023-04-13,4,Thursday,health_enthusiast,3,177.33
